index,label,review
1064,1,青山環抱，環境幽雅。服務態度較好，飯菜不貴，味道也不錯，水庫裡的魚好極了。可以釣魚，漁友可以帶上傢伙，多住兩天。我這次時間太短，遺憾啊。房間異味較重。
1065,1,青島就一個香格里拉是協議的，沒房的情況就住這一個酒店，感覺還算可以了．不過還有需要改善的地方了
1066,1,青海賓館在西寧還算不錯，大床房床離門非常近，隔音不算太好，電視小且舊，不過酒店環境還可以，早餐也不錯。
1067,1,非常一般，沒啥競爭力~弄了個有電腦的商務大床房，呵呵，白白多交209元，和沒打折一樣~還是比較安靜的~其他就很一般了，電視機狂小，估計21寸的，我都看不清電視裡放啥~可憐啊~賓館回饋2008年7月9日：目前我們已經向公司申請更換電視機。為了方便客人，我們增加了部分電腦房間，收費為：20元。
1068,1,非常一般，房間很小，傢俱過時、老舊。性價比太差，訂一晚，後又續一晚。實在不滿意後倆日改住洲際酒店。我後面續訂一日，居然不算通過攜城預定！可能是利益所驅，相較之下，洲際我也是先訂一日再續。洲際就處理的很好。補充點評2008年5月20日：還有，通過攜城訂的是大床房，去了變成標間。非常不愉快！
1069,0,非常一般的酒店，完全不夠4星的級別，到了才發現酒店外觀和照片相差很遠，不是很大。大堂很土，房間很冷，那天正好趕上下雨，入住的時候窗簾上拉上的，睡到半夜被凍醒了，早上起來才發現，原來窗戶是開著的，為什麼服務員不把窗戶關上呢，也許是我太粗心了。洗澡的地方也不好，淋浴房很小，都伸展不開。床上的用品也很差，被子也薄。樓上的餐廳超貴，一個番茄炒蛋要28還是38，刀磨的是相當的快呀！下次不會住了，太差了！
1070,0,非常一般的酒店，房裡設施很舊，房間送餐竟然要加多50%的送餐費。總之找不到好的方面來說，有其他選擇就不要去了
1071,0,非常一般的酒店，服務臺上掛的特色賓館牌子一點不能得到體現，服務態度也冷淡。環境也相當一般，完全麼有傳說中養眼的出現，不值
1072,0,"非常一般的酒店,最過分的是早餐居然在地下負一層,而且基本沒什麼吃的!酒店的位置也非常一般,四周景色非常不好!"
1073,0,非常一般的酒店，攜程竟然幫著人家忽悠說是按四星級標準裝修的酒店，可以說大廳的確有點像四星級，但房間就差遠了，攜程是會員的參謀，是應該是為會員服務的，不應該總是站在酒店的立場上忽悠會員……另外，攜程的價格在酒店實在是太沒競爭力了，遠遠比不了旅遊團和酒店自己的會員，二百多的房間只比前臺價少10塊錢，看來攜程的競爭力是值得注意了。最後，鞍山也是一個旅遊城市，與攜程有協議的酒店卻只有一家，實在是不應該。
1074,0,非常不好，我們渡過了一個讓人難以忍受的紀念日.com/thread-1368750-1-2.html補充點評2008年1月30日：.com/thread-1368750-1-2.html
1075,0,"非常不好,房間的裝修太舊,就像90年代的感覺.入住的168的所謂豪華標準間,只能說普通標準間罷了,老公睡覺起來"
1076,0,非常不好，強烈建議不要入住，幾乎沒什麼服務！補充點評2008年2月23日：1，酒店倒是容易發現，但進去的路面坑坑窪窪地，不方便2，前臺漫不經心地，不能使用信用卡3，電梯懷疑是貨梯，綠色滴，聲音大挺嚇人4，客房的空調在酒店所謂的服務員（中年男人，沒工作服）近一小時折騰下，又過了一小時才制熱，但是出風口不到60度，根本吹不倒床，就在空調下一米見方處熱，我事1月份住滴，實在撐不住，要了床被（客房內沒備用被），中年男人耷拉著臉，老大不願意。5，浴室的水，臉盆和淋浴好像患了前列腺，滴啦啦出來，等了半小時都不熱！只刷了牙，澡都沒法洗！6，周圍幾乎沒吃東西滴。
1077,0,"非常不好的經歷,通過攜程定的房間,到了以後,服務的人員居然要我的身份證,我在美國生活了10年,早就沒有了身份證,還好護照也勉強接受了,整個服"
1078,0,非常不行，三星的攜程定290元，說景觀房，其實什麼都看不到，連大馬路都不繁華。火車站附近佳麗4星，協議價298。只能說這變價高了，而且很老破破的樣子，一點花園的感覺都沒！其餘一般。
1079,0,非常不值，從服務到房間都很差！！！再也不住了賓館回饋2008年4月8日：尊敬的客人，您好！能否與酒店聯繫並告知您的住店經歷，首先對於您的不愉快經歷我們深表歉意，其次我們衷心希望能處理好您的投訴，讓類似的事件不再發生，謝謝。
1080,0,"非常不值得的一個酒店.179的價格絕對不值!其他連鎖酒店99元100元都比這個強啊!!房間很小,位置不好,早餐很差!"
1081,0,"非常不愉快的一次經歷!!!酒店的服務一塌糊塗!!!在下午3點左右入住竟然沒有打掃好房間!辦理了手續(付了押金),然後晚上再拿房卡.如此一來,竟然對攜程說我沒有入住!!!折騰了一周多才確認!房價對比酒店而言並沒有優勢(非常客觀!並沒有惡言)相隔一條街新開的酒店比比皆是!除了房間大,其他都一般,特別是隔音差的不能再差,對有時間且喜歡聽隔壁做愛直播的是個非常佳的去處!我""欣賞""了一晚上!""身臨其境""的感覺!!!總之!我再也不會去這個酒店了!!!"
1082,0,非常不愉快的入住。朋友是晚上11：30左右到達的，此時的櫃檯服務只有1人，連服務生整個大堂只有3個人，因為年紀比較大，本來行李想讓服務生幫忙，招手示意後他們竟然不理睬並且跑開。checkin的時候連刷兩張信用卡竟然說信用卡不能用，很莫名其妙。房間的設施極差，燈光很暗，酒店的東西非常破舊，真是有損5星級的標準。難怪朋友會說這家酒店的客人非常少，都嚇跑掉了。還是在繁華的南京路附近，真是丟人。
1083,0,"非常不滿這酒店，配不上5星。第一,客房服務員沒有水準,房卡出問題，叫了20分鐘仍沒有人出來開門。第二,電掣跳閘..也等了15分鐘才有人上來。第三,服務員沒有禮貌,說話太不象話,前臺也有些接待人員完全不懂操作。第四,也就是最不滿意的,就是身為5星級的酒店，門口那些計程車司機胡亂開價,我們就像水魚被人宰...我們說開價太貴,他們竟然說從5星級出來,討價還價,會影響我們身份..這是什麼道理?害得我們找不到車...這是我住的第一次遇到這樣的5星級酒店,出現這樣沒有水準的配套。垃圾...........補充點評2007年12月10日：還有床太不象話了，睡的時候床墊竟然可以感覺到彈簧的鐵絲…睡得很不舒服"
1084,0,非常不滿意，江景房在遙遠的閣樓上，沒有電梯直達，自己搬運行李，還連連碰頭。狹小的房間，破舊的衛生間。還有股氣味（水汽和黴味）。後來實在沒法，換成普通商務房。房間比較大點，不過沒有窗戶。住一天趕緊走人。
1085,0,非常不滿意的一個酒店!!!!但還是先說一點好的吧:接機還是不錯的!其他無一是處!1、首日入住的鮮花和水果不知被誰貪污了，不見蹤影！2、房間隔音效果極差，當夜一點鐘，被隔壁做運動的聲音吵醒，鬱悶啊！3、當天18：03到了前臺退房，非要加收我全天房費！！超垃圾！！！4、房間設施一般，床
1086,1,"非常不錯,下次還住這裡,環境非常好,服務也不錯"
1087,1,非常不錯，大大出乎意料，大堂不氣派，但是房間真的不錯，給我們安排了一間很大的房間。床很舒服，就是由於房間太大，電視距離遠，沒辦法躺在床上看。但是乾淨、衛生、舒適、鬧中取靜。地理位置也不錯！下次還來！
1088,1,非常不錯，服務很好，位於市中心區，交通方便，不過價格也高！
1089,1,非常不錯，實惠，雖然不含早餐，但是也很實惠，房間很大很乾淨，地理位置不錯，衛生設施一流，下次一定還選
1090,1,非常不錯。來長沙必住的酒店！沒什麼說的，一切都不錯，尤其是對著馬路的全景房，真的很好
1091,1,"非常不錯的一個酒店,我住的是標準大房,388一晚,很值,需要提點意見就是廁所裡的地板排水嚴重不行.沖完涼後廁所地板上的水一直流不走,最後沒辦法拿浴巾來當地板...中餐不錯,床.簡直就一個爽字.超大!"
1092,1,"非常不錯的一個酒店,離北京後海酒吧一條街很近,就在平安大街的旁邊,很好找,房間很乾淨舒適,環境也不錯,唯一不足的是服務員水準一般,素質不高.不過還是可以住的"
1093,1,非常不錯的一家酒店，硬體軟體都是一流的。三個餐廳也都非常不錯。咖啡廳的蛋糕到了晚上半價。行李生非常熱情。並幫助捆綁臨時增加的行李（工作用紙箱）並免費提供膠帶等。非常感謝。
1094,1,非常不錯的一家酒店。沒有什麼可以挑剔的了。
1095,1,非常不錯的酒店，比起國內除上海以外大多數城市的五星級酒店，它的硬軟體真可算夠格的。性價比高啊。說它地理位置較偏是事實，但第二天對周邊環境熟悉了，出行就方便多了，其實走出酒店不多遠就是公車站，有好多條線路通往市區各個地方，而且只要你對酒店在城市的地理位置瞭解了，外出打的不太會遭斬。吃飯就更不用說了，出門300米左右就是條美食街，包括陶然居在內的許多特色酒樓小吃店比比皆是。到了晚上燈紅酒綠好不熱鬧。唯一欠缺的是附近缺少大型的超市大賣場，我們想購買當地土特產品帶回家，需費些功夫。以後來重慶還是會選這家酒店。
1096,1,非常不錯的酒店，外觀一般，不過對面就是皮革城，相信很多人都去購物了吧。酒店還主動給女同事換了圓床房，算是意外吧，不過可能最近是淡季吧，總的感覺不錯，下次可以繼續住。補充點評2008年4月1日：最近攜城的員工越來越多的犯錯誤，非常不專業。很多以前可以預定的酒店也沒有了，預定的價格似乎更小了，是不是攜程被收購的原因，有問題啊。
1097,1,非常不錯的酒店，地理位置也不錯，性價比很高！
1098,1,非常不錯的酒店，依山傍水，裡面大片森林，散散步很不錯，坐在湖邊也休息也是不錯的選擇；房間很幽靜，房間的設施很好，服務員態度也很好。
1099,1,非常不錯的酒店，房間寬大，浴室的設計都不錯，只是房間裡的酒水設備不足。我從加州帶來幾瓶很好的紅酒，可是沒有杯子，不過酒店馬上就送過來。客房，門房的服務都很好。在大連的五星酒店裡這家的價格合理（可是還是比我在北京住的五星酒店貴）。我住過大連其它的五星酒店，這家日光比較划算。
1100,1,非常不錯的酒店，房間雖然不大但很精緻，落地玻璃牆感覺視線寬闊。酒店服務也很到位，客房服務也很周到。購物、出遊交通極為方便。下次去還會選擇該酒店。
1101,1,非常不錯的酒店，前臺服務人員的態度也非常好，只是目前現在大堂在裝修，找門都找了半天，這是小小的遺憾之處，其它都是非常不錯的，值得一住！賓館回饋2008年5月30日：謝謝您!!您的支援就是我們服務最好的鼓勵!!
1102,1,非常不錯的酒店，設施、服務都不錯。比較適合度假休息，放鬆心情。
1103,1,非常不錯的酒店，就是價錢太貴，如果以後遇到打折一定還會入住！
1104,1,非常不錯的酒店，就像還不錯的宜春一樣（宜春非常乾淨，文明，這點在江西還是較少見的）。
1105,1,非常不錯的酒店，緊靠首都圖書館，交通非常方便。房間設施很齊全，還有洗衣機和微波爐、咖啡壺。性價比非常高，下次出差的首選。
1106,1,非常不錯的酒店，環境很不錯，就是房間稍微笑了些，但很乾淨。交通也比較方便賓館回饋2008年4月14日：歡迎再次光臨.
1107,1,非常不錯的酒店，環境很好，空氣也很清新。我一起入住的同事還建議我們公司的年會就到這裡來開，呵呵
1108,1,非常不錯的酒店，雖然不是在處在市中心，但是離鐘樓、鼓樓不遠，計程車起步價即可，或者可以坐公車606路，車站就在酒店對面。酒店環境不錯，房間很乾淨，工作人員服務也比較好。
1109,1,非常不錯的酒店。寬頻免費，早餐還有武漢特產的熱乾麵和豆皮供應，贊一個。
1110,1,非常不錯的酒店已經多次入住
1111,1,非常不錯的酒店交通方便只是服務有待改進
1112,1,非常方便，周圍購物商場較多，離西湖很近，晚上可以去西湖看夜景，回來步行10分鐘左右路程，也很安靜賓館回饋2008年7月17日：尊敬的賓客，非常感謝您入住我們飯店。您能在杭州旅遊生活愉快，也是我們的快樂！我們希望每一位來杭州的客人都能欣賞到最美麗的風景，享受到最一流的服務，來到杭州就如回家般溫暖！
1113,0,非常失望！我定的是豪華單人間，想想238的價格應該是不錯了吧，實際一看太失望了。房型差，大門一開就是大床，洗手間設在裡面。床子極小。朝北。還有個不倫不類的便攜衣櫥。最難以忍受的是，晚上中央空調的外機在窗外響個不休。實在難以入睡，打電話抱怨。第一次沒有予以理會。第二次再抱怨，實在讓空調聲音折騰的無法入眠，他們先說沒有其他房間可以換。後來終於答應給我換成豪華商務房。豪華商務房與豪華單人間簡直天地差別。沒話說的。所以除非你定的是豪華商務房，這個賓館是再也不考慮了！！補充點評2008年3月6日：床子極小，應為窗子極小。
1114,0,非常失望，定了一周第二天就換了酒店，是個康體中心，房間設施最多也就是個2星的標準，卻要498。真是奇怪，攜程還有這樣的酒店。晚上9點到酒店，黑乎乎的一片，以為是計程車把我送錯了地方。
1115,0,非常失望的一個酒店，設施相對淄博賓館等酒店算好，但是房間的煙味非常重，這還是安排的無煙房間，這些就算了，本來對淄博的酒店沒有太大期望，但是沒想到還有更糟糕的，我預定了去濟南的酒店的車，禮賓部告訴我是280元，我確認預定並說明結帳時列在我的房帳上，第二天一早我又打電話確認，結果下午1點結帳時說前臺小姐說沒收到預定，非常傲慢無禮，要求我先結房費，接著禮賓部拿來一張單據要我簽署價格不是280元，而是280元＋15％服務費，我還是第一次遇到這種情況，酒店說我要是付現金就還是280元，不用付15％服務費，我請大堂副經理過來，她解釋是刷信用卡酒店要支付手續費所以加收15％，我認為不合理，因為1）禮賓部沒有在我定車時說明這一點，2）銀行的手續費竟然要15％，從來沒聽說過這麼高的銀行刷卡手續費。最後，在我強烈的抗議之下，大堂副經理說還是按照280元刷信用卡來收。上了預定的車才知道，是計程車，不是酒店的專用車，因為酒店沒有車隊，就和5輛計程車簽訂了協定，計程車每年交納給酒店幾千塊管理費，然後酒店客人定去濟南機場的車就叫他們，要說明的是我乘坐的這輛計程車的服務很好。從性價服務比上看這家酒店不合適，我不會再入住了。
1116,1,非常好！一進房間就能聞到一股花得芳香~~~服務態度十分熱情~~~酒店裡不但有免費得室內室外溫泉泡~~而且還送兩張188元得溫泉泡~~有不下七十多種溫泉：如白酒溫泉，綠茶溫泉等十分不錯~~早飯也相當豐盛可以說應有盡有~~雞翅特別美味~~通過攜程預訂還送免費得兩杯飲料~~~sogood~~是標準得五星酒店~~~如果覺得離市區遠了點可以乘班車或打車（40元左右）~~但絕對物超所值~~走時還送了兩串瑪瑙手機鏈~~~下次再去廈門一定要再去~~Imissyou！！
1117,1,"非常好!訂的是標房,入住當天升級為豪標.房間乾淨,服務熱情.如果房間的窗戶能打開(透透氣),就更好!"
1118,1,非常好，外面看上去不怎麼樣，一進裡面真的很好啊，住的很舒服，下次去還要住。
1119,1,非常好，交通很方便，就在市區，娛樂也很方便。就是攜程的價格不是很優惠。
1120,1,"非常好,每次來北京都會住那裡,價錢好,地理位置好,一切都不錯~!!!"
1121,1,非常好，特別是休閒房。早餐非常豐富。再來還住。
1122,1,非常好。位置繁華，挨著中信大廈（暫時是廣州最高的樓），房間很舒服，服務也非常好。價格也相對便宜。下次還會去。
1123,1,非常好。國內最好的酒店之一。各方面都不錯。
1124,1,非常好的一個酒店。我拿到的是特價房，感覺物超所值。
1125,1,非常好的一家酒店!房間特別棒!很喜歡!老美都說是NICEHOTEL.下次來就這家了!賓館回饋2008年4月14日：您的滿意是我們最大的追求，期待著您的再來光臨！
1126,1,非常好的一家酒店，服務很好。房間的設施也很好。比很多五星級的酒店也好。但是，外面比較難打的。並且，這邊的的士，都不打表，去3公里的地方，他們開價30元，真是天價的士。雖然跟酒店沒關，但希望酒店能到相關部門反映一下。
1127,1,非常好的外部環境，美麗的雲龍湖，度假感強烈，讓人很放鬆，很愜意。只是湖景房要在總台申明，否則，湖景會有偏差哦。交通：有車的話很方便，否則出行還比較麻煩的。地下車庫和安保人員讓我覺得很安全。房間：非常舒適，硬體很好，最漂亮的是大廳，在市區的酒店很少可以見到這麼有氣勢和視覺松爽的大廳，很棒。免費早餐要重點說一下，很不錯，豐富也很有地方特色，但是如果你睡懶覺起晚的話，一定要進去就把吃的全部拿好，不然你有可能什麼都吃不到了。因為服務員很可能不會和你打招呼就收餐了，等你再去取食，發現什麼都沒有了。本人就嚴重的感受了一次，當然事後，服務員的熱情彌補讓我沒有投訴。除了這點，其他的都沒話說，夠得上五星水準。不管怎樣，下次依然會選擇開元名都。
1128,1,非常好的地理位置，住的是豪華海景房，打開窗戶就可以看見棧橋和海景。記得很早以前也住過，現在重新裝修了。總的來說比較滿意，以後還會住
1129,1,非常好的位置，便於交通，面對星湖。地毯很厚實，感覺不錯。
1130,1,非常好的服務，不愧是四星以及Marrito連鎖酒店。服務很專業
1131,1,非常好的服務，雖然酒店掛牌4星，但服務不比5星差，整個酒店的服務員都很熱情，你所見到的每個人都會主動向你問好，該酒店在細節的服務上也做的非常好，如：你在大堂內入座，服務員馬上會給你上茶水和毛巾，都是免費的哦；你下計程車，服務員馬上會遞給你一張卡片，上面有你所乘坐的計程車號碼，以免你萬一有什麼事可以找的到那輛車（因威海計程車的發票上沒有車號）。如果一定要找一些酒店的缺點，那就是酒店的餐廳上菜的速度較慢，而且不要點川菜，因廚師不太會做。但不管如何，下次我去威海，還是會去該酒店入住。
1132,1,非常好的酒店！1、環境安靜2、硬體設施好、新3、服務熱情、周到（如：房間的熱水壺定期消毒、除垢）4、隔音好。不足之處：1、位置較偏，的士司機不知道，但出去酒店給聯繫車；2、早餐不好，品種太少總之性價比高、強烈推薦
1133,1,非常好的酒店，四星的標準完全超值的享受，服務非常好
1134,1,"非常好的酒店,服務也很好.我住的是行政豪華房,裡面乾淨寬敞舒服,對面可以看到錦繡中華的全景,晚上還可以看到那裡的煙花,好漂亮.還可以延長到下午的4:30之前退房.下次還會選擇住這家酒店."
1135,1,非常好的酒店，服務沒的說。到店後知道我們是第一次入住，給免費升級成公寓房，房內設施很好，裝修格調我很喜歡。前臺給送進房間，服務員幫我們換好拖鞋，泡好咖啡。唯一遺憾的是停車場比較小，大堂裡面沙發很少，顯得很空曠。下次有機會一定還來這裡。
1136,1,非常好的酒店，服務員熱情，酒店設施很新，住著舒服，配得上四星級。特別值得推薦的是餐飲很好，不管是堂食還是送餐，味道不錯，價格也不貴。以後在去西安就住他家了。補充點評2008年8月10日：再寫一點：性價比很高。攜程的價格很有優勢。
1137,1,非常好的酒店，非常好的服務，我先生對酒店一向非常挑剔，只有這次他實在沒話說！補充點評2008年8月6日：酒店餐廳正在裝修，但不影響住宿。
1138,1,"非常好的酒店,除了前臺的服務態度.房間設施非常好,飛利浦的液晶彩電,還有電腦備用.只是,可能因為是通過攜程預定而非直接預定的原因,房間的位置非常差."
1139,1,非常好的酒店，無論是服務、設施還是交通、位置等都很方便，很多客人都會指定來這個酒店
1140,1,"非常好的飯店,軟體硬體都很過得去,值得一住的地方!"
1141,1,非常好的賓館，我住的是19樓290元的房間。可以鳥瞰整個西寧市和遠處的群山，美麗極了。酒店很乾淨，服務也很好，設施齊備，餐廳營業時間很長，取款機就有兩台，可以代買火車票機票，商務中心也態度很友好，酒店很大，地理位置很好，處於西寧的中心，步行到中心廣場很近（相當於上海的人民廣場），酒店邊上就有拼車到塔爾寺的集散點(夏利車8元／人)，很方便。酒店與國家領導人下榻的國賓館相鄰，鬧中取靜，很安靜，很安全（經常看到員警在把守）。總的來說比較符合我的要求，性價比很高的酒店。下次來西寧還住這裡，呵呵。
1142,1,非常別致的一家酒店，設計很獨特。地理位置有點偏，但酒店有班車也挺方便的。下次還會住。很喜歡：―）
1143,1,"非常物有所值,入住後房間內很舒適,只是周圍環境嘈雜,前臺服務小姐非常熱情."
1144,1,非常的好！我和我老婆對這家客棧讚不絕口。基本上可以達到四星級的房屋設施標準。自帶的庭院非常美麗。酒店的服務員和老闆人都很好。早飯非常好吃，牛奶，饅頭，雞蛋，和肉醬面。真的讓人有家的感覺。下次我一定還要住在那裡。
1145,1,"非常的好,服務很熱情,房間很新很乾淨,交通也算方便"
1146,1,非常的好，賓館裡面太漂亮了，服務態度也非常好，床單很乾淨，去同裡一定要住這裡。只是美中不足的房間裡的地毯陳年痕跡顯得太髒了，建議能更換成地板顯得乾淨也好打掃
1147,0,"非常的差,定的是豪華套房可是給我的感覺是剛剛做過真空處理,什麼都沒有真的很差服務方面就更不用說了我在"
1148,0,非常非常一般的酒店，無法跟如家或者莫泰比，居然還稱之為是環保經濟型酒店，汗啊。第一次見到房間裡有燃氣熱水器，還是“前鋒”的，是那種開了之後發出哄哄聲響的！！！床也不舒服，墊被會移動，毛毯。。。古老的毛毯啊，已經十年沒見過樂。唯一稱讚的是地理位置，附近吃的喝的倒是有很多。
1149,1,非常非常不錯，強力向各位推薦，環境好，房間好，空氣好，服務好，關鍵是房價是162元/天還送兩份早餐，性價比絕對一流。再次強力推薦！！！
1150,1,非常非常的不錯，第一次住如家，訂的是套房，確實非常非常的不錯，感覺不次於今天住的北京森根（4星），如家的感覺確實是挺溫馨的，雖然不如5星的豪華高貴，但是如果家庭旅遊落腳的話，如家確實是很好的選擇，謝謝如家！
1151,1,非常值得住的酒店，房間衛生間的設計比較風格。購物非常方便，酒店對面的翠杏村酒家的廣東點心非常好吃。離蘭桂坊非常近。房間上網要收費顯得有點小氣。
1152,1,非常值得推薦的酒店，我們是除夕夜在酒店過的，房間很大，挺舒服的，晚上景色超美，整個180度的視野範圍內都可以看到煙花。服務好，早餐也還不錯，停車場很大很方便。唯一遺憾的是衛生間感覺有一點兒小，五星酒店應該再闊氣一些，但硬體設施還是挺高檔的，洗漱用品配的也很全，牙膏都是高露潔的。
1153,0,非常差！！！也不知道攜程怎麼推薦的！！爛！！發黴的味道！！房間也很破！！！1
1154,0,非常差，入住半小時就想退房了，地毯很髒，浴缸裡特別噁心，什麼都有：頭髮，灰泥等而且，根本沒有什麼游泳池，攜程的宣傳也有問題我本來定了兩天，住了一晚就退房了，很巧，退房的時候旁邊一個哥們跟我遭遇一樣，他邊退房邊打攜程的電話定下一個酒店……我是online定好了~
1155,0,非常差，下次肯定不會入住了，強烈建議各位不要住這個酒店！說是五星級的標準建的，連三星的標準都未到！假五星，未掛牌！問前臺，說游泳池改造，所以還不能參與評星。估計是不敢！我入住的是1505房。1、房間設施非常舊，桌椅掉了不少漆；2、洗手間鏡子周圍鏽跡斑斑；3、洗手間的花灑在沖涼時竟然掉下來了；4、空調調到低溫時的噪音吵的睡不著；5、前臺竟然只有一個男服務員，說下班了，只有他一人值班，服務很一般；5、前臺結帳竟然收一塊的保險費（攜程網上並未注明，服務員也未提前說明）....唯一過的去的是，禮賓部的態度還可以。硬體差，軟體再好也沒用。第二天一早就轉到隔掛四星的波斯特（POST）了。要不是飛機晚點半夜才到，我們當晚就轉了。建議攜程在這個酒店的前面不要打五星！
1156,0,非常差，服務差。房間比較大，但也很差，更重要的是臨近鐵路，很吵！難怪酒店生意不好，人很少！
1157,0,"非常差的一家酒店,雖然前臺小姐開房時對你鄭重聲明是""二星級"".進門,房間裡一股味道撲面而來,往牆上插卡取電?沒用,乾脆直接按電鈕開燈;進衛生間洗澡打開水龍頭,水竟然從管子裡噴出來,仔細一看,原來淋浴器的管子和龍頭部位已經斷裂成兩部分,酒店用黑膠布簡單的綁在一起;好不容易洗完,離開衛生間,突然聽到裡面轟隆聲大作,嚇了一跳,再一看原來是樓上沖馬桶的聲音,當然這種聲音一晚上持續不斷---只要樓上在用衛生間.好不容易過了一晚,早上起來打餐廳電話訂早餐,被告知不送房間,要送就要收手續費;終於出門要退房了,一開門地上好大一灘水,原來夜裡下雨,走廊裡竟然漏雨漏了大半夜.終於退了房,外面又下起雨來,向前臺小姐要求用傘送一段三分鐘的路去旁邊的北海汽車站,竟被告知要自己去求保安,懇求了半天才慢吞吞地去安排;最後耐不住饑餓去二樓的餐廳吃飯,一份又硬又難吃的炒飯賣18塊也就算了,送餐時往桌上扔了一包餐巾紙,立馬就要收你兩塊錢.---一分錢也不願意再施捨給這家破酒店了---出得了這筆錢,俺們受不了這筆氣啊---在桂林住80塊的賓館都比這好多了......"
1158,0,"非常差的服.房和床比小,人房原本分床床,一定要另外充明是床,否床,本人因此"
1159,0,非常差的服務！！！！我和幾個朋友約好去天津，為了大家晚上玩牌方便，我特定訂了這家酒店的2房一廳的房間。因為我是先到，自然先登記開房，怕超過了房間保留時間，酒店不給我留放。但我遇到的是前臺服務員冷冰冰地吩咐我，要我把所有人的身份證都那來登記，否則不讓上電梯！我很奇怪，難道這就是號稱四星級的酒店的服務嗎？！！！！跟可氣的是，當我的朋友們都到齊，並辦理完登記後，進了房間居然發現洗浴用品及拖鞋只有一個人的。也就是說酒店用這種手段來防止我們不登記就入住房間！簡直是令我氣憤！！！！我花了六白多元住進這家所謂4星級酒店，就是要享受這種低劣的服務嗎？！！！噩夢還沒完，第二天退房是，前臺收銀因為我的房價問題，和一個什麼人電話中扯皮了將近10分鐘，才很不情願地給我結了帳。我不知道是被酒店欺騙了，還是被CTRIP欺騙了，總之，今晚大酒店太令我失望了！強烈要求CRRIP返還我的房費！補充點評2008年6月3日：CTRIP的評級有問題，我給了2個2分，2個1分，怎麼你給了個平均分是2分呢？你要繼續誤導消費者嗎？！
1160,0,"非常差的酒店!前臺竟然把預授權取消做成了一般消費,現在還要通過銀行來溝通.結帳的時候,不給看消費清單就要刷卡,還把房間號給搞錯.入住用了一小時,退房用了一小時.太可怕了,下次堅決不住了."
1161,0,非常差的酒店，只住了1天就逃走了（本來預訂了7天）
1162,0,非常差的酒店，住的是高級房，每天都有n多的小強在桌子上、地上走過，向大堂副理反映，被告知是因為天熱，所以會有。汗!前臺服務也差，所住樓層上一層裝修，到晚9點仍然幹活，先打電話到客服，客服說不管，打到前臺，前臺說她也管不了。寬頻上網，發生IP衝突，不停的斷網，電話打到前臺，她仍然說管不了，說就這樣。總之，差到極點的一家三星級酒店。怎麼沒人考核他們!!!
1163,0,非常差的酒店，還不如連鎖經濟酒店，要不是襄樊沒有其他酒店靠近東風，肯定不會再選它。差勁！！
1164,1,非常喜歡上海的FOURSEASONS酒店的工作人員素質相當高，什麼都想在客人前面，不愧是五星級的酒店，各副其實。與上海許多非常著名的全球知名的五星級酒店相比，其服務與設施都算是很好的。一直在那邊開會，會議室的佈置相當到位，每次都想到客人想不到的細節。提供的食物也相當可口。在上海舉辦商務會議，FOURSEASONS一定是我的首選。另外，今年冬天入住的時候，發現酒店提供的沐浴及護膚產品是歐舒丹的呢
1165,1,"非常喜歡夜上海的美景,尤其是流光十色的外灘夜景!上海曼哈頓商務酒店具外灘只有數百米,哈哈,真是意想不到的一轉身就能飽覽全上海最美的地方,一回頭就能融入最繁華的南京路!"
1166,1,非常喜歡居家的感覺，儘管逗留的時間只有兩天，很多設備都用不上，但全套餐具、廚具以及餐桌、餐椅和DVD、音響，這一切，都給我家的感覺。與酒店的感覺實在不一樣。下次會再來。但攜程的價格實在缺乏競爭力，僅僅是前臺價扣減早餐費而已。
1167,1,非常喜歡酒店的服務，我第一次來提了好多意見，比如開夜床沒有點心，等等，結果第二天客房就送來點心了。非常感動。第二次入住時，前臺竟然認出我來，說歡迎我入住。感到很溫馨。很喜歡這家酒店。前臺的笑容很真誠。
1168,1,非常喜歡這家酒店，去年的時候還是四星（要二年才能評上五星〕，今年去的時候已經是五星了，環境很不錯，很有中國特色而且比較喜慶，房間也很舒適，是新型酒店的最佳選擇，離浦東機場也不遠。服務很熱情。
1169,1,非常喜歡這家酒店。雖然離中心城區有一點距離，不過因為城市不大，這點距離根本不覺得什麼。是花園式的酒店，建在山上，環境非常優美，硬體設施配置是4星接近5星的標準了。房間很乾淨整潔，自助早餐非常超值。該酒店還有別墅房間，適合公司集體出行，不過價格也不菲啊。
1170,1,非常喜歡這間賓館！雙人大床非常的舒服。房間配備了飲用純淨水，夠得上五星級的標準，服務也非常的好。美中不足的是淋浴房的門好像做得有點問題，一洗澡水就流的滿地都是，害我大半夜的擦了好久：（
